group,metric,n,mean,std,ci95_low,ci95_high
logreg_cvar_0.95,final_worst_client_accuracy,10,0.7528897166252136,0.02179066594503164,0.7393837219460532,0.7663957113043741
logreg_cvar_0.95,final_worst_client_recall,10,0.43000000000000005,0.10593499054713801,0.3643408126086769,0.4956591873913232
logreg_cvar_0.95,total_comm_until_stop,10,6189232.0,669844.5773428009,5774058.02962765,6604405.97037235
logreg_cvar_0.95,stopped_round,10,75.7,8.192815280611557,70.62204047979024,80.77795952020976
logreg_fedprox_mu_0p0,final_loss,10,0.3846287365588877,0.012711283144370408,0.3767502016418623,0.3925072714759131
logreg_fedprox_mu_0p0,final_accuracy,10,0.8475357671578726,0.003611203204961383,0.8452975202224825,0.8497740140932627
logreg_fedprox_mu_0p0,final_auroc,10,0.8949062353523958,0.0013407774785071775,0.8940752128615579,0.8957372578432337
logreg_fedprox_mu_0p0,final_auprc,10,0.6028523660784927,0.011159035642094535,0.5959359241309691,0.6097688080260163
logreg_fedprox_mu_0p0,final_worst_client_accuracy,10,0.7605790436267853,0.010176387966735855,0.7542716530184159,0.7668864342351547
logreg_fedprox_mu_0p0,final_worst_client_recall,10,0.44000000000000006,0.06992058987801009,0.39666276940602285,0.48333723059397726
logreg_fedprox_mu_0p0,total_comm_until_stop,10,6369104.0,289578.68994646537,6189621.268472607,6548586.731527393
logreg_fedprox_mu_0p0,stopped_round,10,77.9,3.541813722437199,75.70476111145558,80.09523888854443
logreg_fedprox_mu_0p001,final_loss,10,0.38442053024967515,0.012836157829582523,0.3764645972008858,0.3923764632984645
logreg_fedprox_mu_0p001,final_accuracy,10,0.8475108212894863,0.0034497512594568926,0.8453726433066663,0.8496489992723063
logreg_fedprox_mu_0p001,final_auroc,10,0.8949185313848531,0.0013521255851680208,0.8940804752646362,0.89575658750507
logreg_fedprox_mu_0p001,final_auprc,10,0.6029393616942623,0.011119962881447077,0.5960471372946896,0.609831586093835
logreg_fedprox_mu_0p001,final_worst_client_accuracy,10,0.7606041550636291,0.009904186387156831,0.7544654767421961,0.7667428333850621
logreg_fedprox_mu_0p001,final_worst_client_recall,10,0.43,0.08232726023485645,0.3789730354507432,0.4810269645492568
logreg_fedprox_mu_0p001,total_comm_until_stop,10,6369104.0,289578.68994646537,6189621.268472607,6548586.731527393
logreg_fedprox_mu_0p001,stopped_round,10,77.9,3.541813722437199,75.70476111145558,80.09523888854443
logreg_fedprox_mu_0p01,final_loss,10,0.38194299886624017,0.013185008423116424,0.3737708459794718,0.39011515175300854
logreg_fedprox_mu_0p01,final_accuracy,10,0.8480786734157139,0.003299743853470074,0.846033470986381,0.8501238758450467
logreg_fedprox_mu_0p01,final_auroc,10,0.8953773415261497,0.001331884617960215,0.8945518308873833,0.896202852164916
logreg_fedprox_mu_0p01,final_auprc,10,0.6038465200752672,0.011062868406973061,0.5969896831975995,0.6107033569529349
logreg_fedprox_mu_0p01,final_worst_client_accuracy,10,0.760817015171051,0.009921800811582112,0.7546674193162501,0.766966611025852
logreg_fedprox_mu_0p01,final_worst_client_recall,10,0.45,0.07071067811865474,0.40617306764100414,0.4938269323589959
logreg_fedprox_mu_0p01,total_comm_until_stop,10,6369104.0,289578.68994646537,6189621.268472607,6548586.731527393
logreg_fedprox_mu_0p01,stopped_round,10,77.9,3.541813722437199,75.70476111145558,80.09523888854443
logreg_fedprox_mu_0p1,final_loss,10,0.35787787545058464,0.010589761810993135,0.35131427307910873,0.36444147782206054
logreg_fedprox_mu_0p1,final_accuracy,10,0.8530984063943228,0.0038474633802017986,0.8507137238851993,0.8554830889034463
