fpr,tpr,threshold
0.0159846941924335,0.4014388489208633,0.861599862575531
0.016293279022403257,0.4014388489208633,0.8604385256767273
0.016293279022403257,0.4023980815347722,0.8601563572883606
0.016354995988397212,0.4023980815347722,0.8600538969039917
0.016354995988397212,0.4028776978417266,0.860049307346344
0.016416712954391163,0.4028776978417266,0.8599547743797302
0.016416712954391163,0.4038369304556355,0.8597232103347778
0.016478429920385115,0.4038369304556355,0.8596289157867432
0.016478429920385115,0.40575539568345326,0.8592603206634521
0.01672529778436092,0.40575539568345326,0.8582690358161926
0.01672529778436092,0.4062350119904077,0.8582260012626648
0.016910448682342778,0.4062350119904077,0.8579604625701904
0.016910448682342778,0.4081534772182254,0.8572465181350708
0.01697216564833673,0.4081534772182254,0.8571389317512512
0.01697216564833673,0.40911270983213427,0.8571063876152039
0.017157316546318583,0.40911270983213427,0.8563498854637146
0.017157316546318583,0.41007194244604317,0.8555119037628174
0.01740418441029439,0.41007194244604317,0.8544977903366089
0.01740418441029439,0.4105515587529976,0.8543927073478699
0.017465901376288343,0.4105515587529976,0.8543838262557983
0.017465901376288343,0.4119904076738609,0.8538954854011536
0.0177744862062581,0.4119904076738609,0.8531274795532227
0.0177744862062581,0.41294964028776976,0.8523074984550476
0.01783620317225205,0.41294964028776976,0.852292001247406
0.01783620317225205,0.41342925659472424,0.8520172834396362
0.017897920138246003,0.41342925659472424,0.8520152568817139
0.017897920138246003,0.4158273381294964,0.8513650298118591
0.017959637104239954,0.4158273381294964,0.8512863516807556
0.017959637104239954,0.4163069544364508,0.8511263728141785
0.01802135407023391,0.4163069544364508,0.850860059261322
0.01802135407023391,0.4172661870503597,0.8502444624900818
0.01814478800222181,0.4172661870503597,0.850205659866333
0.01814478800222181,0.41774580335731415,0.8495674729347229
0.018206504968215763,0.41774580335731415,0.8495271801948547
0.018206504968215763,0.41822541966426857,0.8494976162910461
0.018329938900203666,0.41822541966426857,0.8492538928985596
0.018329938900203666,0.41918465227817747,0.848743200302124
0.018576806764179474,0.41918465227817747,0.8480982184410095
0.018576806764179474,0.4201438848920863,0.8475281596183777
0.018638523730173426,0.4201438848920863,0.8472940921783447
0.018638523730173426,0.4206235011990408,0.8469276428222656
0.019255693390112943,0.4206235011990408,0.8450061678886414
0.019255693390112943,0.42302158273381296,0.8437978029251099
0.019317410356106894,0.42302158273381296,0.8434850573539734
0.019317410356106894,0.4235011990407674,0.8432720303535461
0.019440844288094797,0.4235011990407674,0.8431198000907898
0.019440844288094797,0.4239808153477218,0.8431028127670288
0.01962599518607665,0.4239808153477218,0.8426029086112976
0.01962599518607665,0.4244604316546763,0.8421705961227417
0.01987286305005246,0.4244604316546763,0.8418286442756653
0.01987286305005246,0.42637889688249403,0.8414519429206848
0.01993458001604641,0.42637889688249403,0.8411186337471008
0.01993458001604641,0.42685851318944845,0.840808093547821
0.019996296982040362,0.42685851318944845,0.840729296207428
0.019996296982040362,0.4273381294964029,0.840195894241333
0.020058013948034314,0.4273381294964029,0.8399694561958313
0.020058013948034314,0.4282973621103118,0.8399043679237366
0.02024316484601617,0.4282973621103118,0.8395674824714661
0.02024316484601617,0.4287769784172662,0.8395290374755859
0.020428315743998025,0.4287769784172662,0.8390779495239258
0.020428315743998025,0.4292565947242206,0.8386522531509399
0.020551749675985928,0.4292565947242206,0.8382570147514343
0.020551749675985928,0.42973621103117504,0.8379940390586853
0.02067518360797383,0.42973621103117504,0.8375112414360046
0.02067518360797383,0.43069544364508394,0.83734530210495
0.020736900573967782,0.43069544364508394,0.8372235894203186
0.020736900573967782,0.4316546762589928,0.8371020555496216
0.021045485403937542,0.4316546762589928,0.8362832069396973
0.021045485403937542,0.43453237410071943,0.8361020088195801
0.021107202369931494,0.43453237410071943,0.8360404968261719
0.021107202369931494,0.43501199040767385,0.8359642028808594
0.021354070233907303,0.43501199040767385,0.8349264860153198
0.021354070233907303,0.43597122302158275,0.8345179557800293
0.021415787199901254,0.43597122302158275,0.8342726230621338
0.021415787199901254,0.4364508393285372,0.8340022563934326
0.021539221131889157,0.4364508393285372,0.8339316844940186
0.021539221131889157,0.4369304556354916,0.8337563872337341
0.021600938097883108,0.4369304556354916,0.8334663510322571
0.021600938097883108,0.4383693045563549,0.8331632018089294
0.02166265506387706,0.4383693045563549,0.833009660243988
0.02166265506387706,0.43884892086330934,0.8329475522041321
0.02172437202987101,0.43884892086330934,0.8327383995056152
0.02172437202987101,0.43932853717026377,0.8325658440589905
0.02203295685984077,0.43932853717026377,0.8307672739028931
0.02203295685984077,0.44028776978417267,0.8303587436676025
0.022156390791828674,0.44028776978417267,0.830203115940094
0.022156390791828674,0.4407673860911271,0.8301721215248108
