model,x,y,loss,accuracy
mlp,0.16666666666666652,0.6666666666666665,0.5077135562896729,0.8108000159263611
mlp,0.16666666666666652,0.75,0.5421053767204285,0.8098000288009644
mlp,0.16666666666666652,0.8333333333333333,0.5804018378257751,0.8073999881744385
mlp,0.16666666666666652,0.9166666666666665,0.6212965846061707,0.8065999746322632
mlp,0.16666666666666652,1.0,0.6652946472167969,0.8064000010490417
mlp,0.25,-1.0,0.6505414247512817,0.7098000049591064
mlp,0.25,-0.9166666666666666,0.5512502789497375,0.754800021648407
mlp,0.25,-0.8333333333333334,0.4824792444705963,0.7978000044822693
mlp,0.25,-0.75,0.43766283988952637,0.8133999705314636
mlp,0.25,-0.6666666666666667,0.4130861163139343,0.8203999996185303
mlp,0.25,-0.5833333333333334,0.40138405561447144,0.8199999928474426
mlp,0.25,-0.5,0.3968697190284729,0.821399986743927
mlp,0.25,-0.41666666666666674,0.3957703709602356,0.8227999806404114
mlp,0.25,-0.33333333333333337,0.39660486578941345,0.8212000131607056
mlp,0.25,-0.25,0.39854690432548523,0.821399986743927
mlp,0.25,-0.16666666666666674,0.40125930309295654,0.8220000267028809
mlp,0.25,-0.08333333333333337,0.40416207909584045,0.8217999935150146
mlp,0.25,0.0,0.40733852982521057,0.819599986076355
mlp,0.25,0.08333333333333326,0.41119515895843506,0.8176000118255615
mlp,0.25,0.16666666666666652,0.4161343276500702,0.8166000247001648
mlp,0.25,0.25,0.42237868905067444,0.8154000043869019
mlp,0.25,0.33333333333333326,0.4327797591686249,0.8137999773025513
mlp,0.25,0.4166666666666665,0.44951435923576355,0.8133999705314636
mlp,0.25,0.5,0.47320035099983215,0.8127999901771545
mlp,0.25,0.5833333333333333,0.503728985786438,0.8118000030517578
mlp,0.25,0.6666666666666665,0.5388587117195129,0.8109999895095825
mlp,0.25,0.75,0.5782618522644043,0.8113999962806702
mlp,0.25,0.8333333333333333,0.6220294237136841,0.8095999956130981
mlp,0.25,0.9166666666666665,0.6688974499702454,0.8098000288009644
mlp,0.25,1.0,0.7184156775474548,0.8080000281333923
mlp,0.33333333333333326,-1.0,0.7097541689872742,0.7296000123023987
mlp,0.33333333333333326,-0.9166666666666666,0.5956762433052063,0.7716000080108643
mlp,0.33333333333333326,-0.8333333333333334,0.5151744484901428,0.7943999767303467
mlp,0.33333333333333326,-0.75,0.4606633186340332,0.8044000267982483
mlp,0.33333333333333326,-0.6666666666666667,0.42828136682510376,0.8169999718666077
mlp,0.33333333333333326,-0.5833333333333334,0.4117463529109955,0.8216000199317932
mlp,0.33333333333333326,-0.5,0.4051322638988495,0.8209999799728394
mlp,0.33333333333333326,-0.41666666666666674,0.40326976776123047,0.8220000267028809
mlp,0.33333333333333326,-0.33333333333333337,0.4036286175251007,0.8212000131607056
mlp,0.33333333333333326,-0.25,0.4053325653076172,0.8212000131607056
mlp,0.33333333333333326,-0.16666666666666674,0.4083598256111145,0.8222000002861023
mlp,0.33333333333333326,-0.08333333333333337,0.41217702627182007,0.8203999996185303
mlp,0.33333333333333326,0.0,0.41645124554634094,0.8185999989509583
mlp,0.33333333333333326,0.08333333333333326,0.42157241702079773,0.8181999921798706
mlp,0.33333333333333326,0.16666666666666652,0.4279784560203552,0.8155999779701233
mlp,0.33333333333333326,0.25,0.43609490990638733,0.8144000172615051
mlp,0.33333333333333326,0.33333333333333326,0.44941607117652893,0.8133999705314636
mlp,0.33333333333333326,0.4166666666666665,0.4699821174144745,0.8131999969482422
mlp,0.33333333333333326,0.5,0.4975596070289612,0.8127999901771545
mlp,0.33333333333333326,0.5833333333333333,0.5327016115188599,0.8123999834060669
mlp,0.33333333333333326,0.6666666666666665,0.5727959871292114,0.8118000030517578
mlp,0.33333333333333326,0.75,0.6174328327178955,0.8122000098228455
mlp,0.33333333333333326,0.8333333333333333,0.6663265824317932,0.8118000030517578
mlp,0.33333333333333326,0.9166666666666665,0.7191989421844482,0.8113999962806702
mlp,0.33333333333333326,1.0,0.7747933864593506,0.8109999895095825
mlp,0.4166666666666665,-1.0,0.7843825221061707,0.7447999715805054
mlp,0.4166666666666665,-0.9166666666666666,0.6543164849281311,0.7731999754905701
mlp,0.4166666666666665,-0.8333333333333334,0.5603845715522766,0.7882000207901001
mlp,0.4166666666666665,-0.75,0.4950612187385559,0.7997999787330627
mlp,0.4166666666666665,-0.6666666666666667,0.45276322960853577,0.8098000288009644
mlp,0.4166666666666665,-0.5833333333333334,0.42911162972450256,0.8191999793052673
mlp,0.4166666666666665,-0.5,0.41873303055763245,0.8185999989509583
mlp,0.4166666666666665,-0.41666666666666674,0.4155978560447693,0.8203999996185303
mlp,0.4166666666666665,-0.33333333333333337,0.41557690501213074,0.8226000070571899
mlp,0.4166666666666665,-0.25,0.4171755015850067,0.8208000063896179
mlp,0.4166666666666665,-0.16666666666666674,0.4202010929584503,0.8205999732017517
mlp,0.4166666666666665,-0.08333333333333337,0.4245125353336334,0.8208000063896179
mlp,0.4166666666666665,0.0,0.4295833706855774,0.8180000185966492
mlp,0.4166666666666665,0.08333333333333326,0.4356902837753296,0.8166000247001648
mlp,0.4166666666666665,0.16666666666666652,0.443372517824173,0.8176000118255615
mlp,0.4166666666666665,0.25,0.45350274443626404,0.8159999847412109
mlp,0.4166666666666665,0.33333333333333326,0.4699306786060333,0.8148000240325928
mlp,0.4166666666666665,0.4166666666666665,0.49415743350982666,0.8145999908447266
mlp,0.4166666666666665,0.5,0.5259628891944885,0.8137999773025513
mlp,0.4166666666666665,0.5833333333333333,0.5652327537536621,0.8151999711990356
mlp,0.4166666666666665,0.6666666666666665,0.6104564666748047,0.8133999705314636
mlp,0.4166666666666665,0.75,0.6603115200996399,0.8131999969482422
mlp,0.4166666666666665,0.8333333333333333,0.7147020697593689,0.8144000172615051
mlp,0.4166666666666665,0.9166666666666665,0.7732345461845398,0.8136000037193298
mlp,0.4166666666666665,1.0,0.8356006145477295,0.8140000104904175
mlp,0.5,-1.0,0.8725706934928894,0.7487999796867371
mlp,0.5,-0.9166666666666666,0.7257952690124512,0.7685999870300293
mlp,0.5,-0.8333333333333334,0.6173656582832336,0.7825999855995178
mlp,0.5,-0.75,0.539745569229126,0.7943999767303467
mlp,0.5,-0.6666666666666667,0.4864708483219147,0.8029999732971191
mlp,0.5,-0.5833333333333334,0.4535517990589142,0.8162000179290771
mlp,0.5,-0.5,0.43743595480918884,0.8187999725341797
mlp,0.5,-0.41666666666666674,0.43171221017837524,0.8172000050544739
mlp,0.5,-0.33333333333333337,0.4311523735523224,0.8223999738693237
mlp,0.5,-0.25,0.4329003691673279,0.8216000199317932
mlp,0.5,-0.16666666666666674,0.436147540807724,0.8194000124931335
mlp,0.5,-0.08333333333333337,0.44078686833381653,0.8198000192642212
mlp,0.5,0.0,0.44649291038513184,0.8191999793052673
mlp,0.5,0.08333333333333326,0.4535004794597626,0.8173999786376953
mlp,0.5,0.16666666666666652,0.4624817371368408,0.8163999915122986
mlp,0.5,0.25,0.4752373993396759,0.8155999779701233
mlp,0.5,0.33333333333333326,0.494853675365448,0.8148000240325928
mlp,0.5,0.4166666666666665,0.522723376750946,0.8154000043869019
mlp,0.5,0.5,0.5590792894363403,0.8148000240325928
mlp,0.5,0.5833333333333333,0.6023420691490173,0.8140000104904175
mlp,0.5,0.6666666666666665,0.6527597904205322,0.8136000037193298
mlp,0.5,0.75,0.7082514762878418,0.8123999834060669
mlp,0.5,0.8333333333333333,0.7687580585479736,0.8144000172615051
mlp,0.5,0.9166666666666665,0.8336545825004578,0.8133999705314636
mlp,0.5,1.0,0.9026426672935486,0.8137999773025513
mlp,0.5833333333333333,-1.0,0.9740821719169617,0.7459999918937683
mlp,0.5833333333333333,-0.9166666666666666,0.8104604482650757,0.7645999789237976
mlp,0.5833333333333333,-0.8333333333333334,0.6861668825149536,0.777999997138977
mlp,0.5833333333333333,-0.75,0.5948101878166199,0.7892000079154968
mlp,0.5833333333333333,-0.6666666666666667,0.5292103290557861,0.7979999780654907
mlp,0.5833333333333333,-0.5833333333333334,0.485409140586853,0.8068000078201294
mlp,0.5833333333333333,-0.5,0.46088770031929016,0.8151999711990356
mlp,0.5833333333333333,-0.41666666666666674,0.4503231644630432,0.8199999928474426
mlp,0.5833333333333333,-0.33333333333333337,0.4481367766857147,0.819599986076355
mlp,0.5833333333333333,-0.25,0.4498864412307739,0.8203999996185303
mlp,0.5833333333333333,-0.16666666666666674,0.45365414023399353,0.8199999928474426
mlp,0.5833333333333333,-0.08333333333333337,0.45909202098846436,0.8208000063896179
mlp,0.5833333333333333,0.0,0.46556973457336426,0.8209999799728394
mlp,0.5833333333333333,0.08333333333333326,0.47365236282348633,0.817799985408783
mlp,0.5833333333333333,0.16666666666666652,0.48465171456336975,0.8149999976158142
mlp,0.5833333333333333,0.25,0.5008656978607178,0.8167999982833862
mlp,0.5833333333333333,0.33333333333333326,0.5240591168403625,0.8158000111579895
mlp,0.5833333333333333,0.4166666666666665,0.5562478303909302,0.8141999840736389
mlp,0.5833333333333333,0.5,0.5975088477134705,0.8145999908447266
mlp,0.5833333333333333,0.5833333333333333,0.6455768346786499,0.8137999773025513
mlp,0.5833333333333333,0.6666666666666665,0.7013043761253357,0.8130000233650208
mlp,0.5833333333333333,0.75,0.7634862065315247,0.8123999834060669
mlp,0.5833333333333333,0.8333333333333333,0.8304123878479004,0.8123999834060669
mlp,0.5833333333333333,0.9166666666666665,0.9022778272628784,0.8123999834060669
mlp,0.5833333333333333,1.0,0.9784023761749268,0.8126000165939331
mlp,0.6666666666666665,-1.0,1.0892900228500366,0.7391999959945679
mlp,0.6666666666666665,-0.9166666666666666,0.908328652381897,0.7599999904632568
mlp,0.6666666666666665,-0.8333333333333334,0.7679311037063599,0.7730000019073486
mlp,0.6666666666666665,-0.75,0.6611566543579102,0.7850000262260437
mlp,0.6666666666666665,-0.6666666666666667,0.5820794701576233,0.7924000024795532
mlp,0.6666666666666665,-0.5833333333333334,0.5259808301925659,0.8033999800682068
mlp,0.6666666666666665,-0.5,0.4908454418182373,0.8119999766349792
mlp,0.6666666666666665,-0.41666666666666674,0.4734657406806946,0.8148000240325928
mlp,0.6666666666666665,-0.33333333333333337,0.46783125400543213,0.819599986076355
mlp,0.6666666666666665,-0.25,0.4686638414859772,0.821399986743927
mlp,0.6666666666666665,-0.16666666666666674,0.47254014015197754,0.8212000131607056
mlp,0.6666666666666665,-0.08333333333333337,0.4786961078643799,0.8191999793052673
mlp,0.6666666666666665,0.0,0.48656895756721497,0.8205999732017517
mlp,0.6666666666666665,0.08333333333333326,0.4963696002960205,0.8185999989509583
mlp,0.6666666666666665,0.16666666666666652,0.5103225111961365,0.8172000050544739
mlp,0.6666666666666665,0.25,0.5303863883018494,0.8166000247001648
mlp,0.6666666666666665,0.33333333333333326,0.5574661493301392,0.8144000172615051
mlp,0.6666666666666665,0.4166666666666665,0.5950847864151001,0.8158000111579895
mlp,0.6666666666666665,0.5,0.6422504186630249,0.8144000172615051
mlp,0.6666666666666665,0.5833333333333333,0.6965085864067078,0.8130000233650208
mlp,0.6666666666666665,0.6666666666666665,0.7584426403045654,0.8149999976158142
mlp,0.6666666666666665,0.75,0.8278791904449463,0.8172000050544739
mlp,0.6666666666666665,0.8333333333333333,0.9023006558418274,0.8159999847412109
mlp,0.6666666666666665,0.9166666666666665,0.9815363883972168,0.8136000037193298
mlp,0.6666666666666665,1.0,1.0658403635025024,0.8113999962806702
mlp,0.75,-1.0,1.2201547622680664,0.7354000210762024
mlp,0.75,-0.9166666666666666,1.020283579826355,0.753000020980835
mlp,0.75,-0.8333333333333334,0.8629885315895081,0.7680000066757202
mlp,0.75,-0.75,0.7396262884140015,0.7799999713897705
mlp,0.75,-0.6666666666666667,0.6458707451820374,0.7896000146865845
mlp,0.75,-0.5833333333333334,0.5774069428443909,0.798799991607666
mlp,0.75,-0.5,0.5310729742050171,0.8076000213623047
mlp,0.75,-0.41666666666666674,0.5043935775756836,0.8131999969482422
mlp,0.75,-0.33333333333333337,0.49309995770454407,0.8163999915122986
mlp,0.75,-0.25,0.491499662399292,0.8191999793052673
mlp,0.75,-0.16666666666666674,0.4951056241989136,0.8202000260353088
mlp,0.75,-0.08333333333333337,0.5018231868743896,0.8208000063896179
mlp,0.75,0.0,0.5112047791481018,0.819599986076355
mlp,0.75,0.08333333333333326,0.5236800312995911,0.8185999989509583
mlp,0.75,0.16666666666666652,0.5416355729103088,0.8180000185966492
mlp,0.75,0.25,0.56578129529953,0.8162000179290771
mlp,0.75,0.33333333333333326,0.5979366302490234,0.8172000050544739
mlp,0.75,0.4166666666666665,0.6417412161827087,0.8173999786376953
mlp,0.75,0.5,0.695670485496521,0.8163999915122986
mlp,0.75,0.5833333333333333,0.7574694156646729,0.8173999786376953
mlp,0.75,0.6666666666666665,0.8274773359298706,0.8155999779701233
mlp,0.75,0.75,0.9051777720451355,0.8140000104904175
mlp,0.75,0.8333333333333333,0.9883054494857788,0.8130000233650208
mlp,0.75,0.9166666666666665,1.077074646949768,0.8122000098228455
mlp,0.75,1.0,1.1711525917053223,0.8116000294685364
mlp,0.8333333333333333,-1.0,1.3699519634246826,0.7328000068664551
mlp,0.8333333333333333,-0.9166666666666666,1.1501890420913696,0.7476000189781189
mlp,0.8333333333333333,-0.8333333333333334,0.975619912147522,0.7626000046730042
mlp,0.8333333333333333,-0.75,0.8354584574699402,0.7752000093460083
mlp,0.8333333333333333,-0.6666666666666667,0.7260842323303223,0.7843999862670898
mlp,0.8333333333333333,-0.5833333333333334,0.6435059905052185,0.795199990272522
mlp,0.8333333333333333,-0.5,0.5844975709915161,0.8046000003814697
mlp,0.8333333333333333,-0.41666666666666674,0.5467808842658997,0.8105999827384949
mlp,0.8333333333333333,-0.33333333333333337,0.5276938676834106,0.8155999779701233
mlp,0.8333333333333333,-0.25,0.521621823310852,0.8176000118255615
mlp,0.8333333333333333,-0.16666666666666674,0.5237979888916016,0.8202000260353088
mlp,0.8333333333333333,-0.08333333333333337,0.5312573909759521,0.8209999799728394
mlp,0.8333333333333333,0.0,0.5428252816200256,0.8191999793052673
mlp,0.8333333333333333,0.08333333333333326,0.5589979887008667,0.8187999725341797
mlp,0.8333333333333333,0.16666666666666652,0.580990731716156,0.8181999921798706
mlp,0.8333333333333333,0.25,0.6101139187812805,0.8180000185966492
mlp,0.8333333333333333,0.33333333333333326,0.6484898924827576,0.8184000253677368
mlp,0.8333333333333333,0.4166666666666665,0.6990271806716919,0.8176000118255615
mlp,0.8333333333333333,0.5,0.7609586119651794,0.8154000043869019
mlp,0.8333333333333333,0.5833333333333333,0.8321735262870789,0.8140000104904175
mlp,0.8333333333333333,0.6666666666666665,0.9124366044998169,0.8122000098228455
mlp,0.8333333333333333,0.75,1.0004043579101562,0.8095999956130981
mlp,0.8333333333333333,0.8333333333333333,1.0949076414108276,0.8090000152587891
mlp,0.8333333333333333,0.9166666666666665,1.1960879564285278,0.8087999820709229
mlp,0.8333333333333333,1.0,1.3025522232055664,0.8076000213623047
mlp,0.9166666666666665,-1.0,1.5375436544418335,0.7260000109672546
mlp,0.9166666666666665,-0.9166666666666666,1.2991176843643188,0.741599977016449
mlp,0.9166666666666665,-0.8333333333333334,1.1070817708969116,0.756600022315979
mlp,0.9166666666666665,-0.75,0.9505208730697632,0.7698000073432922
mlp,0.9166666666666665,-0.6666666666666667,0.8254885673522949,0.7803999781608582
mlp,0.9166666666666665,-0.5833333333333334,0.727735698223114,0.7889999747276306
mlp,0.9166666666666665,-0.5,0.6549277305603027,0.8019999861717224
mlp,0.9166666666666665,-0.41666666666666674,0.6051309704780579,0.8073999881744385
mlp,0.9166666666666665,-0.33333333333333337,0.5758252739906311,0.8144000172615051
mlp,0.9166666666666665,-0.25,0.5631891489028931,0.8172000050544739
mlp,0.9166666666666665,-0.16666666666666674,0.5628267526626587,0.8187999725341797
mlp,0.9166666666666665,-0.08333333333333337,0.5706148743629456,0.8198000192642212
mlp,0.9166666666666665,0.0,0.5846046209335327,0.8194000124931335
mlp,0.9166666666666665,0.08333333333333326,0.6047458052635193,0.8180000185966492
mlp,0.9166666666666665,0.16666666666666652,0.6315309405326843,0.8163999915122986
mlp,0.9166666666666665,0.25,0.6664852499961853,0.8173999786376953
mlp,0.9166666666666665,0.33333333333333326,0.7120272517204285,0.8169999718666077
mlp,0.9166666666666665,0.4166666666666665,0.7703673243522644,0.8145999908447266
mlp,0.9166666666666665,0.5,0.8419652581214905,0.8136000037193298
mlp,0.9166666666666665,0.5833333333333333,0.92531818151474,0.8105999827384949
mlp,0.9166666666666665,0.6666666666666665,1.0182907581329346,0.8077999949455261
mlp,0.9166666666666665,0.75,1.1197547912597656,0.805400013923645
mlp,0.9166666666666665,0.8333333333333333,1.229835867881775,0.8022000193595886
mlp,0.9166666666666665,0.9166666666666665,1.3469879627227783,0.8023999929428101
mlp,0.9166666666666665,1.0,1.468972086906433,0.8011999726295471
mlp,1.0,-1.0,1.7239387035369873,0.7182000279426575
mlp,1.0,-0.9166666666666666,1.4683527946472168,0.73580002784729
mlp,1.0,-0.8333333333333334,1.2584315538406372,0.748199999332428
mlp,1.0,-0.75,1.0850985050201416,0.7627999782562256
mlp,1.0,-0.6666666666666667,0.9444009065628052,0.7752000093460083
mlp,1.0,-0.5833333333333334,0.8328083157539368,0.7853999733924866
mlp,1.0,-0.5,0.7456061840057373,0.7947999835014343
mlp,1.0,-0.41666666666666674,0.6832401752471924,0.8041999936103821
mlp,1.0,-0.33333333333333337,0.642859697341919,0.8118000030517578
mlp,1.0,-0.25,0.6215683817863464,0.8190000057220459
mlp,1.0,-0.16666666666666674,0.6162374019622803,0.8202000260353088
mlp,1.0,-0.08333333333333337,0.6236026287078857,0.8176000118255615
mlp,1.0,0.0,0.6400575041770935,0.8162000179290771
mlp,1.0,0.08333333333333326,0.6647043228149414,0.8167999982833862
mlp,1.0,0.16666666666666652,0.6968578696250916,0.8169999718666077
mlp,1.0,0.25,0.7392005324363708,0.8184000253677368
mlp,1.0,0.33333333333333326,0.7934379577636719,0.8151999711990356
mlp,1.0,0.4166666666666665,0.8615123629570007,0.8113999962806702
mlp,1.0,0.5,0.9452120661735535,0.8069999814033508
mlp,1.0,0.5833333333333333,1.0431839227676392,0.8032000064849854
mlp,1.0,0.6666666666666665,1.1526341438293457,0.798799991607666
mlp,1.0,0.75,1.2723599672317505,0.7955999970436096
mlp,1.0,0.8333333333333333,1.4018254280090332,0.7936000227928162
mlp,1.0,0.9166666666666665,1.5396926403045654,0.7928000092506409
mlp,1.0,1.0,1.6818374395370483,0.7940000295639038
