model,x,y,loss,accuracy
logreg,-0.5,-0.5833333333333334,1.3156726360321045,0.7174000144004822
logreg,-0.5,-0.5,1.219514012336731,0.7246000170707703
logreg,-0.5,-0.41666666666666674,1.1322271823883057,0.7310000061988831
logreg,-0.5,-0.33333333333333337,1.0558115243911743,0.7386000156402588
logreg,-0.5,-0.25,0.9926425218582153,0.7459999918937683
logreg,-0.5,-0.16666666666666674,0.9453706741333008,0.7501999735832214
logreg,-0.5,-0.08333333333333337,0.9175285696983337,0.7480000257492065
logreg,-0.5,0.0,0.9138219356536865,0.7441999912261963
logreg,-0.5,0.08333333333333326,0.9396646022796631,0.7383999824523926
logreg,-0.5,0.16666666666666652,1.0002470016479492,0.7265999913215637
logreg,-0.5,0.25,1.1006789207458496,0.7075999975204468
logreg,-0.5,0.33333333333333326,1.2444531917572021,0.6880000233650208
logreg,-0.5,0.4166666666666665,1.4300254583358765,0.670799970626831
logreg,-0.5,0.5,1.6536184549331665,0.6531999707221985
logreg,-0.5,0.5833333333333333,1.9112457036972046,0.6395999789237976
logreg,-0.5,0.6666666666666665,2.1987898349761963,0.6208000183105469
logreg,-0.5,0.75,2.512665271759033,0.6075999736785889
logreg,-0.5,0.8333333333333333,2.850429058074951,0.5929999947547913
logreg,-0.5,0.9166666666666665,3.208935499191284,0.578000009059906
logreg,-0.5,1.0,3.5846481323242188,0.5640000104904175
logreg,-0.41666666666666674,-1.0,1.8027905225753784,0.6972000002861023
logreg,-0.41666666666666674,-0.9166666666666666,1.676572322845459,0.7016000151634216
logreg,-0.41666666666666674,-0.8333333333333334,1.5539265871047974,0.7053999900817871
logreg,-0.41666666666666674,-0.75,1.4355369806289673,0.7098000049591064
logreg,-0.41666666666666674,-0.6666666666666667,1.3221684694290161,0.7178000211715698
logreg,-0.41666666666666674,-0.5833333333333334,1.214700698852539,0.7239999771118164
logreg,-0.41666666666666674,-0.5,1.1142618656158447,0.730400025844574
logreg,-0.41666666666666674,-0.41666666666666674,1.0224347114562988,0.7400000095367432
logreg,-0.41666666666666674,-0.33333333333333337,0.941302478313446,0.746999979019165
logreg,-0.41666666666666674,-0.25,0.8733953833580017,0.7537999749183655
logreg,-0.41666666666666674,-0.16666666666666674,0.821661114692688,0.7626000046730042
logreg,-0.41666666666666674,-0.08333333333333337,0.7900112271308899,0.7626000046730042
logreg,-0.41666666666666674,0.0,0.7836294174194336,0.7585999965667725
logreg,-0.41666666666666674,0.08333333333333326,0.8083537220954895,0.7516000270843506
logreg,-0.41666666666666674,0.16666666666666652,0.8697566390037537,0.7373999953269958
logreg,-0.41666666666666674,0.25,0.9735866189002991,0.7224000096321106
logreg,-0.41666666666666674,0.33333333333333326,1.123650312423706,0.7009999752044678
logreg,-0.41666666666666674,0.4166666666666665,1.317667841911316,0.6773999929428101
logreg,-0.41666666666666674,0.5,1.5508849620819092,0.6585999727249146
logreg,-0.41666666666666674,0.5833333333333333,1.8195277452468872,0.6439999938011169
logreg,-0.41666666666666674,0.6666666666666665,2.118772268295288,0.6245999932289124
logreg,-0.41666666666666674,0.75,2.444598436355591,0.6100000143051147
logreg,-0.41666666666666674,0.8333333333333333,2.7938108444213867,0.5932000279426575
logreg,-0.41666666666666674,0.9166666666666665,3.163133144378662,0.5766000151634216
logreg,-0.41666666666666674,1.0,3.5492665767669678,0.5626000165939331
logreg,-0.33333333333333337,-1.0,1.7299721240997314,0.7002000212669373
logreg,-0.33333333333333337,-0.9166666666666666,1.600895643234253,0.7053999900817871
logreg,-0.33333333333333337,-0.8333333333333334,1.4751880168914795,0.7098000049591064
logreg,-0.33333333333333337,-0.75,1.3534742593765259,0.7138000130653381
logreg,-0.33333333333333337,-0.6666666666666667,1.2365740537643433,0.7224000096321106
